x center,y center,width,height,ImageID,labelID,Area,boxID
0.5039,0.4961,0.3066,0.2597,1847,0,0.0796,0
0.3832,0.5433,0.5366,0.5541,1848,5,0.2974,0
0.4575,0.5057,0.4362,0.4422,1849,8,0.1929,0
0.5456,0.52,0.4161,0.1711,1850,8,0.0712,0
0.1865,0.3888,0.1653,0.4106,1850,8,0.0679,1
0.4762,0.4762,0.3571,0.3571,1851,0,0.1276,0
0.5179,0.4702,0.4048,0.3571,1852,5,0.1446,0
0.481,0.5,0.3807,0.3937,1853,9,0.1499,0
0.5,0.4841,0.4187,0.4127,1854,9,0.1728,0
0.5293,0.4935,0.4499,0.4305,1855,0,0.1937,0
0.5456,0.513,0.4173,0.4175,1856,0,0.1742,0
0.5163,0.5098,0.4238,0.411,1857,0,0.1742,0
0.5391,0.5196,0.4434,0.4305,1858,0,0.1909,0
0.4935,0.4804,0.4695,0.4436,1859,0,0.2083,0
0.5065,0.4935,0.4434,0.4566,1860,0,0.2025,0
0.5424,0.5424,0.4108,0.424,1861,0,0.1742,0
0.487,0.4739,0.4825,0.4697,1862,12,0.2266,0
0.5326,0.5294,0.4434,0.4371,1863,0,0.1938,0
0.5458,0.4894,0.4511,0.4515,1864,0,0.2037,0
0.397,0.4787,0.3764,0.3412,1865,5,0.1284,0
0.5107,0.4751,0.4474,0.4193,1866,5,0.1876,0
0.5545,0.4891,0.2907,0.4362,1867,5,0.1268,0
0.8016,0.2783,0.3198,0.4798,1867,5,0.1534,1
0.4564,0.4164,0.4142,0.4071,1868,5,0.1686,0
0.4746,0.4491,0.3779,0.4435,1869,9,0.1676,0
0.2275,0.7036,0.3924,0.458,1869,9,0.1797,1
0.5218,0.4564,0.6032,0.5307,1870,8,0.3201,0
0.5327,0.4309,0.4215,0.3344,1871,5,0.141,0
0.7071,0.2128,0.3634,0.3635,1871,5,0.1321,1
0.511,0.456,0.4614,0.4835,1872,0,0.2231,0
0.5037,0.6012,0.4792,0.4949,1873,9,0.2372,0
0.5187,0.4925,0.4343,0.4424,1874,8,0.1922,0
0.5038,0.4731,0.6215,0.4839,1875,0,0.3007,0
0.5,0.6421,0.5677,0.3149,1876,12,0.1788,0
0.5077,0.6421,0.5371,0.2381,1877,8,0.1279,0
0.5499,0.3694,0.5294,0.2458,1878,8,0.1301,0
0.4847,0.6306,0.5064,0.2151,1879,8,0.1089,0
0.4449,0.3583,0.4641,0.5431,1880,9,0.252,0
0.4683,0.4683,0.4601,0.4444,1881,5,0.2045,0
0.615,0.5635,0.4363,0.4603,1882,9,0.2008,0
0.4603,0.4405,0.4601,0.4683,1883,8,0.2154,0
0.4637,0.4798,0.5406,0.5085,1884,8,0.2749,0
0.6937,0.7098,0.5487,0.4681,1884,8,0.2569,1
0.4758,0.4395,0.5648,0.4923,1885,8,0.2781,0
0.7138,0.6897,0.5084,0.4923,1885,8,0.2503,1
0.3853,0.6786,0.4163,0.5952,1886,9,0.2478,0
0.3843,0.5515,0.583,0.5405,1887,0,0.3151,0
0.5346,0.4004,0.6057,0.7359,1888,0,0.4458,0
0.4438,0.5346,0.3721,0.4848,1889,5,0.1804,0
0.522,0.5353,0.5907,0.2998,1890,0,0.1771,0
0.503,0.4852,0.8813,0.8991,1891,5,0.7924,0
0.5774,0.503,0.3869,0.3869,1892,0,0.1497,0
0.5952,0.503,0.375,0.3393,1892,0,0.1272,1
0.4876,0.444,0.3857,0.2926,1893,8,0.1128,0
0.5062,0.2977,0.423,0.3237,1894,8,0.1369,0
0.5032,0.5,0.3846,0.3974,1895,8,0.1528,0
0.5063,0.4842,0.3656,0.3532,1896,8,0.1291,0
0.4639,0.3391,0.4658,0.3021,1897,8,0.1407,0
0.5129,0.4846,0.1956,0.3964,1898,8,0.0775,0
0.5283,0.5721,0.2985,0.4582,1899,0,0.1368,0
0.5026,0.2169,0.9264,0.3758,1900,5,0.3481,0
0.5245,0.514,0.4615,0.4482,1901,0,0.2068,0
0.479,0.591,0.4965,0.4342,1902,9,0.2156,0
0.6643,0.3775,0.5035,0.4272,1902,9,0.2151,1
0.4615,0.4825,0.3916,0.3711,1903,5,0.1453,0
0.6888,0.2444,0.4406,0.4132,1903,9,0.182,1
0.4824,0.3836,0.4721,0.649,1904,0,0.3064,0
0.492,0.3119,0.5275,0.5122,1905,4,0.2702,0
0.2842,0.6,0.4955,0.4962,1905,8,0.2459,1
0.504,0.6881,0.5355,0.5122,1906,4,0.2743,0
0.7078,0.4,0.4955,0.4962,1906,8,0.2459,1
0.48,0.6601,0.4715,0.6323,1907,12,0.2981,0
0.504,0.6881,0.5355,0.5122,1908,4,0.2743,0
0.7078,0.4,0.4955,0.4962,1908,8,0.2459,1
0.468,0.6281,0.5275,0.6483,1909,12,0.3419,0
0.4712,0.4928,0.5236,0.6109,1910,8,0.3198,0
0.5152,0.558,0.4452,0.4457,1911,0,0.1984,0
0.4791,0.5334,0.5846,0.5681,1912,9,0.3321,0
0.4781,0.453,0.4072,0.282,1913,8,0.1148,0
0.4655,0.4749,0.3946,0.3008,1914,8,0.1187,0
0.5094,0.406,0.4322,0.3509,1915,9,0.1517,0
0.5,0.4593,0.4134,0.307,1916,8,0.1269,0
0.5,0.4937,0.3931,0.381,1917,9,0.1497,0
0.3726,0.6063,0.6029,0.5527,1918,9,0.3332,0
0.4745,0.5595,0.552,0.5442,1919,9,0.3004,0
0.4198,0.6488,0.6331,0.5357,1920,9,0.3391,0
0.3306,0.5893,0.5974,0.5697,1921,9,0.3404,0
0.3395,0.6233,0.6331,0.5867,1922,9,0.3714,0
0.3306,0.5935,0.5974,0.5272,1923,9,0.315,0
0.3395,0.5935,0.5974,0.5442,1924,9,0.3251,0
0.4866,0.4957,0.6063,0.5697,1925,0,0.3454,0
0.3217,0.714,0.2289,0.1446,1926,8,0.0331,0
0.3618,0.6403,0.5706,0.5527,1927,9,0.3154,0
0.4019,0.6361,0.5796,0.5272,1928,9,0.3055,0
0.4897,0.4935,0.4449,0.3783,1929,9,0.1683,0
0.4862,0.4738,0.6326,0.3582,1930,0,0.2266,0
0.4679,0.5481,0.6143,0.3495,1931,0,0.2147,0
0.4722,0.5761,0.4721,0.2712,1932,8,0.128,0
0.4445,0.4603,0.4582,0.2778,1933,8,0.1273,0
0.4826,0.3247,0.4929,0.2976,1934,8,0.1467,0
0.5035,0.2817,0.479,0.291,1935,8,0.1394,0
0.4826,0.4272,0.4651,0.2778,1936,8,0.1292,0
0.4688,0.4471,0.4651,0.2646,1937,8,0.123,0
0.4358,0.568,0.4281,0.3946,1938,9,0.1689,0
0.3894,0.5612,0.4352,0.3946,1939,9,0.1717,0
0.4144,0.5646,0.4852,0.3878,1940,9,0.1881,0
0.2517,0.4546,0.2171,0.2036,1941,0,0.0442,0
0.1974,0.4514,0.2138,0.2036,1942,0,0.0435,0
0.505,0.531,0.5393,0.6048,1943,8,0.3262,0
0.4011,0.5919,0.7202,0.6817,1944,11,0.4909,0
0.5192,0.522,0.5613,0.4835,1945,8,0.2714,0
0.4577,0.5256,0.5151,0.4322,1946,8,0.2227,0
0.5384,0.5183,0.5689,0.4762,1947,12,0.2709,0
0.313,0.727,0.225,0.1643,1948,9,0.037,0
0.2818,0.6882,0.2359,0.1714,1949,9,0.0404,0
0.268,0.4424,0.2222,0.2023,1950,5,0.045,0
0.268,0.4424,0.2222,0.2023,1950,0,0.045,1
0.1994,0.4409,0.2157,0.2054,1951,12,0.0443,0
0.4631,0.4649,0.6475,0.5074,1952,0,0.3286,0
0.6025,0.5664,0.5983,0.7416,1953,5,0.4437,0
0.4672,0.5585,0.6229,0.5386,1954,0,0.3355,0
0.4877,0.4805,0.5328,0.4918,1955,9,0.262,0
0.4467,0.5156,0.5492,0.4996,1956,0,0.2744,0
0.4713,0.4883,0.5492,0.4918,1957,9,0.2701,0
0.541,0.5312,0.5574,0.5152,1958,9,0.2872,0
0.5,0.4336,0.5082,0.4762,1959,9,0.242,0
0.4549,0.539,0.5328,0.4996,1960,0,0.2662,0
0.4625,0.6786,0.5411,0.5952,1961,0,0.3221,0
0.4792,0.7143,0.4578,0.4921,1962,12,0.2253,0
0.4792,0.6746,0.5078,0.6032,1963,12,0.3063,0
0.5681,0.4062,0.7672,0.7167,1964,11,0.5499,0
0.3706,0.6233,0.6159,0.5697,1965,9,0.3509,0
0.5536,0.6148,0.3928,0.6207,1966,9,0.2438,0
0.4509,0.602,0.4374,0.7143,1967,12,0.3124,0
0.3706,0.619,0.5981,0.5442,1968,9,0.3255,0
0.6473,0.4235,0.5981,0.5272,1969,9,0.3153,0
0.4688,0.6318,0.4553,0.6378,1970,0,0.2903,0
0.3857,0.602,0.4356,0.3946,1971,9,0.1719,0
0.5134,0.6148,0.5267,0.6548,1972,0,0.3448,0
0.3884,0.5255,0.5981,0.5612,1973,9,0.3357,0
0.3482,0.5978,0.6249,0.5357,1974,9,0.3347,0
0.5037,0.6015,0.4408,0.5532,1975,12,0.2439,0
0.5,0.549,0.4923,0.5742,1976,12,0.2827,0
0.5147,0.6366,0.4188,0.5532,1977,12,0.2317,0
0.4888,0.4786,0.3983,0.2354,1978,8,0.0938,0
0.5119,0.4735,0.4916,0.446,1979,9,0.2192,0
0.5033,0.4716,0.4367,0.2775,1980,8,0.1212,0
0.468,0.5343,0.5277,0.4876,1981,9,0.2573,0
0.48,0.5419,0.5197,0.4571,1982,9,0.2376,0
0.496,0.481,0.4877,0.4571,1983,9,0.2229,0
0.492,0.4962,0.4957,0.4724,1984,9,0.2341,0
0.44,0.519,0.5197,0.4571,1985,9,0.2376,0
0.484,0.5152,0.5117,0.4648,1986,9,0.2378,0
0.516,0.5343,0.5117,0.4724,1987,9,0.2417,0
0.48,0.4505,0.5037,0.4571,1988,9,0.2302,0
0.54,0.5762,0.4957,0.48,1989,9,0.2379,0
0.5879,0.5076,0.6076,0.5562,1990,0,0.3379,0
0.488,0.5267,0.5676,0.5181,1991,0,0.2941,0
0.496,0.5343,0.5357,0.5181,1992,0,0.2775,0
0.528,0.4962,0.5836,0.5181,1993,0,0.3024,0
0.496,0.5419,0.5676,0.5029,1994,12,0.2854,0
0.4875,0.5167,0.5846,0.4714,1995,8,0.2756,0
0.528,0.5038,0.5037,0.4571,1996,9,0.2302,0
0.528,0.5038,0.5676,0.5029,1997,9,0.2854,0
0.5402,0.555,0.5776,0.6126,1998,8,0.3539,0
0.3139,0.4372,0.177,0.1688,1999,11,0.0299,0
0.2549,0.4827,0.3132,0.2857,2000,0,0.0895,0
0.2458,0.474,0.2769,0.2597,2000,0,0.0719,1
0.4876,0.4725,0.5202,0.488,2001,9,0.2539,0
0.4412,0.552,0.5881,0.5122,2002,8,0.3012,0
0.5126,0.6601,0.4957,0.6323,2003,12,0.3134,0
0.4744,0.6384,0.4952,0.6756,2004,12,0.3346,0
0.4701,0.6221,0.5208,0.6431,2005,12,0.3349,0
0.3243,0.5286,0.5423,0.3238,2006,9,0.1756,0
0.3243,0.5286,0.5423,0.3238,2007,9,0.1756,0
0.3243,0.5286,0.5423,0.3238,2008,9,0.1756,0
0.3243,0.5286,0.5423,0.3238,2009,9,0.1756,0
0.3243,0.5286,0.5423,0.3238,2010,9,0.1756,0
0.3243,0.5286,0.5423,0.3238,2011,9,0.1756,0
0.3243,0.5286,0.5423,0.3238,2012,9,0.1756,0
0.3243,0.5286,0.5423,0.3238,2013,9,0.1756,0
0.3243,0.5286,0.5423,0.3238,2014,9,0.1756,0
0.3243,0.5286,0.5423,0.3238,2015,9,0.1756,0
0.3243,0.5286,0.5423,0.3238,2016,9,0.1756,0
0.3243,0.5286,0.5423,0.3238,2017,9,0.1756,0
0.3243,0.5286,0.5423,0.3238,2018,9,0.1756,0
0.5928,0.6011,0.4331,0.5815,2019,0,0.2519,0
0.5309,0.6601,0.4331,0.6321,2020,12,0.2738,0
0.4956,0.6686,0.4508,0.6153,2021,12,0.2774,0
0.5486,0.6854,0.3978,0.5815,2022,12,0.2313,0
0.5442,0.7023,0.3889,0.5478,2023,12,0.2131,0
0.4688,0.602,0.4461,0.6633,2024,12,0.2959,0
0.4688,0.6573,0.4283,0.6378,2025,12,0.2731,0
0.4554,0.6531,0.4015,0.6463,2026,0,0.2595,0
0.5038,0.5358,0.2706,0.5227,2027,7,0.1415,0
0.4699,0.5143,0.2932,0.5227,2028,7,0.1533,0
0.5164,0.5031,0.447,0.2569,2029,8,0.1148,0
0.4836,0.5251,0.4601,0.2632,2030,8,0.1211,0
0.512,0.4657,0.5118,0.4724,2031,9,0.2417,0
0.504,0.5762,0.4958,0.4495,2032,9,0.2229,0
0.488,0.5076,0.5118,0.48,2033,9,0.2456,0
0.4437,0.5089,0.3375,0.2798,2034,5,0.0944,0
0.3255,0.5286,0.5387,0.3238,2035,9,0.1744,0
0.3255,0.5286,0.5387,0.3238,2036,9,0.1744,0
0.4569,0.363,0.273,0.2535,2037,11,0.0692,0
0.3311,0.4349,0.3521,0.37,2038,11,0.1303,0
0.3255,0.5286,0.5387,0.3238,2039,9,0.1744,0
0.3255,0.5286,0.5387,0.3238,2040,9,0.1744,0
0.324,0.5582,0.3664,0.3152,2041,11,0.1155,0
0.5,0.6465,0.4699,0.6431,2042,12,0.3022,0
0.5214,0.6302,0.5127,0.6756,2043,12,0.3464,0
0.5146,0.4954,0.1012,0.0766,2044,9,0.0078,0
0.4314,0.3402,0.0929,0.07,2044,9,0.0065,1
0.8661,0.2616,0.0971,0.1136,2044,9,0.011,2
0.5454,0.4938,0.4151,0.3581,2045,9,0.1486,0
0.4435,0.6284,0.4343,0.6625,2046,12,0.2878,0
0.435,0.3446,0.112,0.083,2047,9,0.0093,0
0.5159,0.498,0.1023,0.0738,2047,9,0.0075,1
0.8663,0.2813,0.0843,0.1093,2047,9,0.0092,2
0.5,0.5501,0.3551,0.3634,2048,8,0.129,0
0.4657,0.5218,0.526,0.458,2049,9,0.2409,0
0.4923,0.4993,0.1185,0.0744,2050,0,0.0088,0
0.4937,0.4967,0.1492,0.1063,2050,0,0.0159,1
0.5788,0.6541,0.1101,0.0784,2050,9,0.0086,2
0.1459,0.7172,0.0892,0.1169,2050,9,0.0104,3
0.5709,0.5558,0.5305,0.4292,2051,0,0.2277,0
0.391,0.7515,0.457,0.3823,2052,9,0.1747,0
0.5387,0.5034,0.457,0.3823,2052,9,0.1747,1
0.7215,0.2552,0.457,0.3823,2052,9,0.1747,2
0.4293,0.509,0.6501,0.575,2053,8,0.3738,0
0.4716,0.4342,0.463,0.3562,2054,5,0.1649,0
0.5081,0.5271,0.4224,0.4026,2055,5,0.1701,0
0.5284,0.4497,0.398,0.4181,2056,5,0.1664,0
0.4959,0.5619,0.4467,0.3949,2057,5,0.1764,0
0.5169,0.6493,0.4152,0.6376,2058,12,0.2648,0
0.4915,0.6465,0.4268,0.6268,2059,9,0.2675,0
0.4744,0.6709,0.4439,0.6105,2060,0,0.271,0
0.3719,0.5529,0.3244,0.5698,2061,0,0.1848,0
0.5085,0.6709,0.4098,0.6105,2062,12,0.2502,0
0.5,0.6669,0.4098,0.6186,2063,12,0.2535,0
0.4659,0.6954,0.4268,0.5617,2064,12,0.2397,0
0.4573,0.6791,0.3927,0.5942,2065,0,0.2333,0
0.4957,0.6832,0.4695,0.5861,2066,0,0.2752,0
0.51,0.4914,0.1324,0.1052,2067,0,0.0139,0
0.512,0.4933,0.1645,0.1281,2067,0,0.0211,1
0.4609,0.6781,0.4087,0.5963,2068,0,0.2437,0
0.5217,0.6739,0.4087,0.6046,2069,9,0.2471,0
0.4696,0.6449,0.3739,0.6128,2070,9,0.2291,0
0.5,0.6988,0.3826,0.5217,2071,0,0.1996,0
0.513,0.7112,0.3391,0.4638,2071,0,0.1573,1
0.5522,0.6822,0.4,0.588,2072,9,0.2352,0
0.4665,0.5842,0.3226,0.4123,2073,9,0.133,0
0.5127,0.5061,0.1834,0.1142,2074,0,0.0209,0
0.514,0.4866,0.1962,0.1239,2075,7,0.0243,0
0.4924,0.5036,0.1783,0.119,2076,0,0.0212,0
0.5102,0.5255,0.163,0.1093,2077,0,0.0178,0
0.5838,0.4833,0.475,0.3863,2078,5,0.1835,0
0.5,0.5072,0.1826,0.127,2079,12,0.0232,0
0.4957,0.5174,0.1697,0.1147,2080,9,0.0195,0
0.1477,0.7273,0.1138,0.1413,2080,9,0.0161,1
0.0897,0.5655,0.1095,0.1536,2080,9,0.0168,2
0.4188,0.5813,0.3656,0.4181,2081,5,0.1529,0
0.4675,0.5232,0.4306,0.4413,2082,5,0.1901,0
0.5162,0.5077,0.5281,0.4259,2083,0,0.2249,0
0.4854,0.4538,0.3201,0.2774,2084,9,0.0888,0
0.5097,0.5185,0.3686,0.2866,2085,12,0.1057,0
0.4976,0.463,0.3056,0.2774,2086,9,0.0848,0
0.7328,0.6572,0.2522,0.2774,2086,9,0.07,1
0.483,0.5555,0.3056,0.2404,2087,9,0.0735,0
0.4613,0.6478,0.4218,0.6568,2088,12,0.277,0
0.5416,0.5033,0.5134,0.4167,2089,0,0.2139,0
0.552,0.4967,0.4787,0.3638,2090,9,0.1741,0
0.6284,0.5397,0.4648,0.3571,2091,9,0.166,0
0.4392,0.6739,0.391,0.6046,2092,9,0.2364,0
0.4741,0.5112,0.1382,0.0854,2093,0,0.0118,0
0.4772,0.5105,0.1696,0.1138,2093,0,0.0193,1
0.3861,0.3345,0.1099,0.0854,2093,9,0.0094,2
0.5178,0.551,0.4498,0.3878,2094,5,0.1744,0
0.5097,0.4977,0.3153,0.2635,2095,9,0.0831,0
0.5267,0.4884,0.3202,0.2358,2096,9,0.0755,0
0.2914,0.2873,0.2668,0.2866,2096,9,0.0765,1
0.5267,0.4861,0.3008,0.2404,2097,9,0.0723,0
0.2963,0.2896,0.2571,0.2728,2097,9,0.0701,1
0.4612,0.4445,0.2765,0.2312,2098,9,0.0639,0
0.2186,0.2457,0.228,0.2497,2098,9,0.0569,1
0.4636,0.4607,0.3493,0.2728,2099,9,0.0953,0
0.5082,0.5585,0.4011,0.3825,2100,5,0.1534,0
0.6198,0.5748,0.4377,0.4723,2101,5,0.2067,0
0.5661,0.5472,0.479,0.5116,2102,5,0.2451,0
0.5083,0.4961,0.5121,0.3935,2103,8,0.2015,0
0.4215,0.7322,0.3221,0.488,2103,8,0.1572,1
0.5,0.5394,0.5286,0.4172,2104,7,0.2205,0
0.5083,0.5472,0.5286,0.4172,2104,0,0.2205,1
0.5661,0.5354,0.3964,0.4408,2105,5,0.1747,0
0.5867,0.5394,0.3882,0.4801,2106,5,0.1864,0
0.4092,0.5512,0.5451,0.4093,2107,5,0.2231,0
0.4794,0.4843,0.4708,0.4172,2108,5,0.1964,0
0.5991,0.5512,0.3964,0.3935,2109,5,0.156,0
0.5,0.5079,0.5121,0.4329,2110,8,0.2217,0
0.4711,0.5512,0.3882,0.425,2111,5,0.165,0
0.4752,0.5118,0.3964,0.4408,2112,5,0.1747,0
0.5537,0.5433,0.4708,0.4093,2113,5,0.1927,0
0.5991,0.4921,0.3964,0.4014,2114,5,0.1591,0
0.4628,0.4882,0.4542,0.5037,2115,5,0.2288,0
0.5619,0.5787,0.5203,0.4801,2116,5,0.2498,0
0.4422,0.5197,0.4295,0.5037,2117,5,0.2163,0
0.4766,0.5045,0.2803,0.5874,2118,8,0.1647,0
0.4159,0.5623,0.4205,0.5785,2119,0,0.2433,0
0.5047,0.5178,0.299,0.5964,2120,8,0.1783,0
0.4439,0.5089,0.2149,0.5785,2121,8,0.1243,0
0.5514,0.5089,0.2803,0.6142,2122,8,0.1721,0
0.5327,0.5356,0.3551,0.5964,2123,9,0.2117,0
0.5047,0.4822,0.2616,0.5964,2124,8,0.156,0
0.514,0.4866,0.2429,0.5874,2125,8,0.1427,0
0.5514,0.5,0.299,0.632,2126,8,0.1889,0
0.4742,0.7053,0.4911,0.5419,2127,0,0.2661,0
0.4732,0.5279,0.3414,0.2369,2128,9,0.0809,0
0.7146,0.73,0.2488,0.2973,2128,9,0.074,1
0.5,0.5256,0.3073,0.2602,2129,9,0.0799,0
0.2659,0.3165,0.2488,0.2973,2129,9,0.074,1
0.4781,0.5139,0.3219,0.2834,2130,9,0.0912,0
0.478,0.4871,0.1828,0.2421,2131,0,0.0443,0
0.5121,0.5023,0.3234,0.2576,2132,9,0.0833,0
0.2924,0.2838,0.2607,0.2899,2133,9,0.0756,0
0.5217,0.4862,0.2945,0.2438,2133,9,0.0718,1
0.471,0.4517,0.3186,0.2484,2134,9,0.0792,0
0.2369,0.2424,0.2558,0.3083,2134,9,0.0789,1
0.5744,0.5315,0.4049,0.4959,2135,5,0.2008,0
0.4752,0.5394,0.4049,0.4644,2136,5,0.188,0
0.5227,0.4928,0.5221,0.4473,2137,0,0.2336,0
0.472,0.5045,0.2429,0.5696,2138,8,0.1384,0
0.5841,0.4822,0.3177,0.6142,2139,8,0.1951,0
0.4533,0.4911,0.2242,0.5785,2140,8,0.1297,0
0.5327,0.4866,0.3083,0.6231,2141,8,0.1921,0
0.5047,0.5401,0.4391,0.6587,2142,9,0.2892,0
0.472,0.4421,0.3177,0.6231,2143,8,0.1979,0
0.5047,0.5134,0.3083,0.5874,2144,8,0.1811,0
0.6401,0.5178,0.5606,0.7032,2145,11,0.3942,0
0.4813,0.5312,0.355,0.5696,2146,9,0.2022,0
0.4907,0.4777,0.2429,0.5874,2147,8,0.1427,0
0.3795,0.718,0.4217,0.3442,2148,8,0.1452,0
0.5482,0.5,0.4217,0.3442,2148,8,0.1452,1
0.6777,0.2935,0.4036,0.3213,2148,8,0.1297,2
0.4878,0.439,0.4509,0.3078,2149,5,0.1388,0
0.4391,0.529,0.4266,0.2904,2150,12,0.1239,0
0.3886,0.5027,0.2799,0.3374,2151,9,0.0945,0
0.4172,0.4429,0.2799,0.3374,2152,9,0.0945,0
0.4107,0.5915,0.6414,0.5172,2153,0,0.3317,0
0.6223,0.4464,0.6414,0.4289,2154,0,0.2751,0
0.6025,0.4338,0.6678,0.4415,2155,0,0.2949,0
0.4306,0.6104,0.6414,0.4793,2156,0,0.3074,0
0.4938,0.4735,0.5672,0.4644,2157,12,0.2634,0
0.5175,0.4248,0.6482,0.518,2158,9,0.3357,0
0.3467,0.6044,0.6044,0.5096,2159,9,0.308,0
0.4781,0.4791,0.5343,0.4595,2160,9,0.2455,0
0.4037,0.5835,0.6131,0.4678,2161,9,0.2868,0
0.5832,0.4791,0.5869,0.3425,2162,12,0.201,0
0.3949,0.4081,0.6131,0.518,2163,9,0.3176,0
0.442,0.6063,0.6152,0.5017,2164,9,0.3086,0
0.4573,0.4166,0.1836,0.3053,2165,0,0.056,0
0.1926,0.4512,0.2775,0.1954,2165,8,0.0542,1
0.4658,0.4349,0.1836,0.2849,2166,0,0.0523,0
0.4348,0.4351,0.2553,0.303,2167,9,0.0774,0
0.4909,0.529,0.4265,0.2787,2168,12,0.1189,0
0.5337,0.4971,0.5582,0.4207,2169,12,0.2348,0
0.4908,0.5058,0.5459,0.4382,2170,12,0.2392,0
0.6381,0.4154,0.6315,0.5075,2171,0,0.3205,0
0.6118,0.3935,0.6841,0.4887,2172,0,0.3344,0
0.3915,0.5627,0.6513,0.4135,2173,0,0.2693,0
0.4704,0.619,0.5855,0.5388,2174,0,0.3155,0
0.6053,0.4718,0.6973,0.3697,2175,0,0.2578,0
0.4342,0.6096,0.6855,0.5702,2176,0,0.3909,0
0.4963,0.4629,0.6037,0.3918,2177,0,0.2365,0
0.4798,0.4963,0.6225,0.359,2178,9,0.2235,0
0.4879,0.4853,0.6063,0.2637,2179,8,0.1599,0
0.352,0.526,0.4441,0.7664,2180,1,0.3403,0
0.482,0.6669,0.3594,0.5047,2181,0,0.1814,0
0.4775,0.6587,0.3324,0.4396,2181,0,0.1461,1
0.6431,0.5835,0.5722,0.4678,2182,9,0.2677,0
0.6384,0.5501,0.5815,0.4845,2183,9,0.2817,0
0.5785,0.5961,0.6276,0.4595,2184,9,0.2884,0
0.4308,0.571,0.5722,0.4595,2185,9,0.2629,0
0.5923,0.571,0.6738,0.543,2186,9,0.3659,0
0.5923,0.6044,0.5446,0.4428,2187,9,0.2411,0
0.4308,0.5,0.6461,0.4845,2188,9,0.3131,0
0.4957,0.5503,0.5472,0.4491,2189,5,0.2457,0
0.5769,0.5465,0.5215,0.3949,2190,8,0.2059,0
0.5235,0.5383,0.7141,0.5187,2191,9,0.3704,0
0.5517,0.4872,0.6953,0.5017,2192,9,0.3488,0
0.5075,0.5068,0.5263,0.3265,2193,9,0.1719,0
0.5965,0.5393,0.6562,0.4718,2194,9,0.3096,0
0.4517,0.4345,0.6562,0.4718,2195,9,0.3096,0
0.4867,0.5382,0.1998,0.2974,2196,0,0.0594,0
0.5713,0.617,0.3028,0.5085,2197,0,0.154,0
0.7048,0.161,0.5344,0.2421,2198,8,0.1294,0
0.5356,0.6493,0.3028,0.5408,2198,8,0.1638,1
0.5178,0.6493,0.3384,0.4923,2199,0,0.1666,0
0.5178,0.5686,0.3206,0.5569,2200,8,0.1786,0
0.6648,0.1408,0.6145,0.2179,2200,8,0.1339,1
0.6662,0.4546,0.2641,0.202,2201,0,0.0533,0
0.7731,0.8081,0.1793,0.1812,2202,9,0.0325,0
0.4602,0.562,0.1899,0.2681,2203,0,0.0509,0
0.6502,0.5,0.6404,0.9444,2204,5,0.6048,0
0.4756,0.5743,0.1997,0.3054,2205,12,0.061,0
0.7818,0.5563,0.3062,0.1808,2205,8,0.0554,1
0.7263,0.721,0.284,0.1889,2205,9,0.0536,2
0.5168,0.5046,0.1243,0.2312,2206,8,0.0288,0
0.5034,0.4848,0.131,0.2221,2207,0,0.0291,0
0.5118,0.4848,0.1478,0.2282,2208,0,0.0337,0
0.5,0.5046,0.1378,0.2252,2209,0,0.031,0
0.5185,0.497,0.1344,0.2282,2210,8,0.0307,0
0.4983,0.5015,0.1478,0.2434,2211,8,0.036,0
0.5202,0.5198,0.1512,0.2312,2212,0,0.035,0
0.4123,0.5483,0.3659,0.5521,2213,0,0.202,0
0.5267,0.5,0.4268,0.5521,2214,0,0.2357,0
0.4428,0.4862,0.3811,0.6211,2215,12,0.2367,0
0.5111,0.572,0.199,0.2881,2216,0,0.0573,0
0.4856,0.4641,0.5039,0.3588,2217,9,0.1808,0
0.4333,0.4924,0.6673,0.3628,2218,8,0.2421,0
0.7461,0.2014,0.4421,0.2646,2218,8,0.117,1
0.4526,0.5099,0.5912,0.3373,2219,0,0.1994,0
0.4489,0.4702,0.5255,0.3373,2219,0,0.1772,1
0.6968,0.4281,0.3406,0.4796,2220,9,0.1633,0
0.5492,0.4897,0.2573,0.4933,2221,8,0.1269,0
0.42,0.5518,0.2361,0.49,2222,8,0.1157,0
0.4086,0.538,0.3047,0.5038,2223,9,0.1535,0
0.4391,0.5587,0.3199,0.5314,2224,9,0.17,0
0.4619,0.4896,0.4723,0.5038,2225,0,0.2379,0
0.4276,0.5449,0.3428,0.5452,2226,12,0.1869,0
0.4391,0.4758,0.3809,0.6004,2227,12,0.2287,0
0.4668,0.5686,0.5405,0.3175,2228,9,0.1716,0
0.4336,0.6073,0.3603,0.532,2229,9,0.1917,0
0.5,0.5157,0.3869,0.283,2230,0,0.1095,0
0.2098,0.2147,0.3224,0.2291,2230,9,0.0739,1
0.6315,0.2013,0.3224,0.2291,2230,9,0.0739,2
0.4023,0.6854,0.3163,0.531,2231,9,0.168,0
0.5192,0.5417,0.3147,0.5353,2232,0,0.1684,0
0.3402,0.6403,0.5827,0.2976,2233,9,0.1734,0
0.5512,0.5231,0.4825,0.2712,2234,9,0.1308,0
0.4561,0.4702,0.5409,0.2844,2235,0,0.1538,0
0.4507,0.4888,0.6086,0.3795,2236,12,0.2309,0
0.5037,0.4471,0.4898,0.2646,2237,9,0.1296,0
0.5846,0.4596,0.7306,0.5488,2238,9,0.401,0
