x center,y center,width,height,confidence,ImageID,labelID,Area,boxID,predTag
0.4832,0.5104,0.33,0.3286,0.901,1232,0,0.1084,0,1
0.49,0.4704,0.3355,0.3478,0.8995,1233,0,0.1167,0,1
0.4573,0.4411,0.3112,0.3347,0.8971,1234,0,0.1041,0,1
0.4857,0.4199,0.306,0.3287,0.9005,1235,0,0.1006,0,1
0.5205,0.4891,0.3262,0.3469,0.9107,1236,0,0.1132,0,1
0.53905,0.5176,0.2961999999999999,0.2844,0.9268,1237,8,0.0,0,1
0.4542,0.4565,0.2962,0.3077,0.8938,1238,9,0.0911,0,1
0.5187,0.4277,0.3114,0.3369,0.8555,1239,0,0.1049,0,1
0.4721,0.4328,0.3162,0.3397,0.8352,1240,0,0.1074,0,1
0.5338,0.4176,0.2799,0.3085,0.9286,1241,9,0.0864,0,1
0.5407,0.5153,0.3314,0.343,0.9192,1242,0,0.1137,0,1
0.5329,0.4249,0.3183,0.3408,0.8802,1243,0,0.1085,0,1
0.533,0.5368,0.3116999999999999,0.33180000000000004,0.8796,1244,0,0.0,0,1
0.5447,0.4807,0.3366,0.3494,0.9091,1245,0,0.1176,0,1
0.4722,0.4883,0.3197,0.3249,0.8924,1246,0,0.1039,0,1
0.5249,0.4174,0.3159,0.3385,0.8936,1247,0,0.1069,0,1
0.4791,0.4554,0.3186,0.3384,0.9108,1248,0,0.1078,0,1
0.5048,0.5106999999999999,0.25659999999999994,0.26769999999999994,0.9144,1249,8,0.0,0,1
0.3529,0.5494749999999999,0.6208,0.38655000000000006,0.9394,1250,8,0.0,0,1
0.52505,0.52455,0.7785,0.8784,0.9185,1251,8,0.0,0,1
0.4243,0.476275,0.7917000000000001,0.63785,0.9096,1252,9,0.0,0,1
0.49720000000000003,0.67815,0.6909,0.5586000000000001,0.7672,1253,9,0.0,0,1
0.51615,0.64795,0.8732,0.65,0.7371,1254,9,0.0,0,1
0.51285,0.588875,0.9405000000000001,0.77445,0.6052,1255,5,0.0,0,1
0.60385,0.668125,0.5184,0.56765,0.7495,1256,9,0.0,0,1
0.55945,0.27215,0.41080000000000005,0.4841,0.6846,1257,11,0.0,0,1
0.25425000000000003,0.7687250000000001,0.47290000000000004,0.4121499999999999,0.8941,1258,0,0.0,0,1
0.4739,0.491,0.4785,0.481,0.8559,1259,12,0.2302,0,1
0.49029999999999996,0.5035,0.48399999999999993,0.4825999999999999,0.8789,1260,0,0.0,0,1
0.5313,0.4815,0.49629999999999996,0.4943000000000001,0.7952,1261,0,0.0,0,1
0.5047,0.5234,0.49429999999999996,0.49360000000000004,0.8379,1262,0,0.0,0,1
0.5048,0.4978,0.4737,0.46070000000000005,0.8662,1263,0,0.0,0,1
0.48460000000000003,0.5321,0.48790000000000006,0.48950000000000005,0.8482,1264,0,0.0,0,1
0.5018,0.5063,0.4879,0.47140000000000004,0.8897,1265,0,0.0,0,1
0.5266,0.4907,0.5076,0.48439999999999994,0.8266,1266,0,0.0,0,1
0.4644,0.5221,0.48719999999999997,0.4899,0.7753,1267,0,0.0,0,1
0.5323,0.4787,0.49770000000000003,0.49659999999999993,0.744,1268,0,0.0,0,1
0.4705,0.4921,0.47909999999999997,0.48079999999999995,0.8525,1269,0,0.0,0,1
0.5278,0.5016,0.49659999999999993,0.4729999999999999,0.8604,1270,0,0.0,0,1
0.48529999999999995,0.512,0.5125,0.48160000000000003,0.8469,1271,0,0.0,0,1
0.4988,0.5188,0.5033000000000001,0.49849999999999994,0.8577,1272,0,0.0,0,1
0.4673,0.4996,0.5533,0.5053,0.8168,1273,0,0.0,0,1
0.4453,0.5030749999999999,0.5995,0.84315,0.8888,1274,8,0.0,0,1
0.5272,0.4941,0.421,0.4205,0.8443,1275,9,0.177,0,1
0.5368,0.4888,0.4188,0.4231,0.8616,1276,9,0.1772,0,1
0.5424,0.4803,0.4197,0.4216,0.8618,1277,9,0.1769,0,1
0.5297,0.5293,0.4137,0.4152,0.7933,1278,9,0.1718,0,1
0.4679,0.5276,0.4283,0.4259,0.7943,1279,9,0.1824,0,1
0.5009,0.4862,0.4225,0.4203,0.8612,1280,9,0.1776,0,1
0.5279,0.4814,0.4231,0.4316,0.7365,1281,9,0.1826,0,1
0.4961,0.468075,0.4232,0.42264999999999997,0.8643,1282,9,0.0,0,1
0.5113,0.5095,0.4205,0.4353,0.8489,1283,9,0.1831,0,1
0.5068,0.4992,0.4278,0.4359,0.871,1284,9,0.1865,0,1
0.5109,0.5154,0.4199,0.4202,0.8566,1285,9,0.1765,0,1
0.5056,0.5216,0.4293,0.4339,0.8503,1286,9,0.1863,0,1
0.5083,0.4877,0.4341,0.4283,0.8582,1287,9,0.1859,0,1
0.5057,0.4976,0.4337,0.4316,0.8596,1288,9,0.1872,0,1
0.55,0.5051,0.4255,0.43050000000000005,0.857,1289,9,0.0,0,1
0.542,0.4955,0.4271,0.4361,0.864,1290,9,0.1863,0,1
0.5296,0.4823,0.4282,0.4333,0.7789,1291,9,0.1855,0,1
0.5165,0.5133,0.4185,0.4215,0.8351,1292,9,0.1764,0,1
0.5009,0.4986,0.4176,0.4209,0.8706,1293,9,0.1758,0,1
0.524475,0.4856,0.45985,0.45000000000000007,0.8085,1294,0,0.0,0,1
0.5330999999999999,0.4908,0.4767,0.46609999999999996,0.8798,1295,0,0.0,0,1
0.5015,0.4857,0.4264,0.4282,0.8632,1296,9,0.1826,0,1
0.5355,0.4695,0.4104,0.4089,0.8468,1297,9,0.1679,0,1
0.5421,0.4899,0.4086,0.41,0.8706,1298,9,0.1675,0,1
0.484,0.4702,0.4232,0.4249,0.8262,1299,9,0.1798,0,1
0.5295,0.5356,0.4104,0.4101,0.8606,1300,9,0.1683,0,1
0.4991,0.4973,0.4222,0.4212,0.8642,1301,9,0.1778,0,1
0.4917,0.4936,0.4272,0.4206,0.8615,1302,9,0.1797,0,1
0.5277,0.4863,0.4238,0.4313,0.8225,1303,9,0.1828,0,1
0.5196,0.4824,0.45470000000000005,0.4439000000000001,0.7767,1304,0,0.0,0,1
0.5,0.461,0.4109,0.4102,0.8678,1305,9,0.1686,0,1
0.4885,0.4601,0.4158,0.4118,0.8694,1306,9,0.1712,0,1
0.4704,0.5186,0.4305,0.4308,0.7748,1307,9,0.1855,0,1
0.5115,0.4744,0.441,0.4445,0.8141,1308,9,0.196,0,1
0.5434,0.4714,0.4088,0.4183,0.8586,1309,9,0.171,0,1
0.4838,0.466,0.4177,0.4171,0.8515,1310,9,0.1742,0,1
0.476,0.4607,0.4062,0.4157,0.852,1311,9,0.1689,0,1
0.5047,0.4982,0.4235,0.4275,0.8682,1312,9,0.181,0,1
0.529,0.4857,0.4259,0.4378,0.8222,1313,9,0.1864,0,1
0.4884,0.48,0.4303,0.4296,0.8369,1314,9,0.1848,0,1
0.5115,0.4939,0.4204,0.4252,0.8699,1315,9,0.1787,0,1
0.481,0.4727,0.4305,0.4317,0.7529,1316,9,0.1858,0,1
0.5148,0.4983,0.4238,0.4315,0.8615,1317,9,0.1829,0,1
0.5403,0.4987,0.43049999999999994,0.4246,0.8524,1318,0,0.0,0,1
0.5038,0.4656,0.43579999999999997,0.42910000000000004,0.8771,1319,0,0.0,0,1
0.5266,0.516,0.4203,0.4263,0.8011,1320,9,0.1792,0,1
0.4875,0.4728,0.4215,0.4249,0.8378,1321,9,0.1791,0,1
0.5031,0.4798,0.4221,0.4268,0.8538,1322,9,0.1801,0,1
0.5034,0.4943,0.4313,0.4343,0.863,1323,9,0.1873,0,1
0.5101,0.4931,0.4084,0.4136,0.8733,1324,9,0.1689,0,1
0.4888,0.4801,0.4232,0.4171,0.8399,1325,9,0.1765,0,1
0.5299,0.5029,0.4109,0.4173,0.8627,1326,9,0.1714,0,1
0.467375,0.64585,0.56755,0.7334,0.8655,1327,9,0.0,0,1
0.5307,0.4776,0.412,0.4192,0.7371,1328,9,0.1727,0,1
0.5283,0.5318,0.417,0.4146,0.8139,1329,9,0.1729,0,1
0.522625,0.47652500000000003,0.4500499999999999,0.43915000000000004,0.7252,1330,0,0.0,0,1
0.4829,0.4711,0.4244,0.4231,0.7977,1331,9,0.1796,0,1
0.5224,0.4915,0.4213,0.4273,0.8433,1332,9,0.18,0,1
0.519725,0.469,0.4402499999999999,0.4435,0.7763,1333,0,0.0,0,1
0.5122,0.5162,0.4464000000000001,0.44090000000000007,0.8388,1334,0,0.0,0,1
0.5329,0.483,0.45609999999999995,0.46880000000000005,0.813,1335,0,0.0,0,1
0.5382,0.5206,0.45199999999999996,0.45409999999999995,0.8094,1336,0,0.0,0,1
0.532,0.4722,0.47889999999999994,0.4988,0.7115,1337,0,0.0,0,1
0.5172,0.4977,0.44869999999999993,0.4464,0.8349,1338,0,0.0,0,1
0.5155,0.4808,0.4476,0.43459999999999993,0.8323,1339,0,0.0,0,1
0.5258,0.490075,0.4172,0.41485000000000005,0.7946,1340,0,0.0,0,1
0.5369,0.4732,0.45740000000000003,0.4568,0.8211,1341,0,0.0,0,1
0.5359,0.5023,0.4263,0.4304,0.8648,1342,9,0.1835,0,1
0.5044,0.4953,0.4205,0.4214,0.8668,1343,9,0.1772,0,1
0.647425,0.636825,0.6831499999999999,0.62175,0.83,1344,0,0.0,0,1
0.438,0.4468,0.4489,0.4901,0.9076,1345,8,0.22,0,1
0.5273,0.4586,0.4605,0.4983,0.8928,1346,8,0.2295,0,1
0.4377,0.446,0.4527,0.4963,0.9085,1347,8,0.2247,0,1
0.5365,0.4624,0.4699,0.5107,0.9041,1348,8,0.24,0,1
0.4944,0.5016,0.2842,0.2511,0.8539,1349,8,0.0714,0,1
0.4922,0.494,0.2735,0.2424,0.9094,1350,8,0.0663,0,1
0.3484,0.621475,0.6317,0.51305,0.8305,1351,0,0.0,0,1
0.3723,0.4423,0.4498,0.3847,0.7296,1352,0,0.173,0,1
0.4655,0.5292,0.4045,0.3804,0.7624,1353,0,0.1539,0,1
0.5254,0.5036,0.4574,0.4692,0.9144,1354,8,0.2146,0,1
0.5177,0.4805,0.4735,0.4934,0.8235,1355,8,0.2336,0,1
0.4348,0.5023,0.4267,0.4426,0.6347,1356,5,0.1888,0,1
0.5872,0.3915,0.491,0.4857,0.8097,1357,9,0.2385,0,1
0.7268,0.6784,0.4437,0.4762,0.8009,1358,9,0.2113,0,1
0.4485,0.5436500000000001,0.8535999999999999,0.8524000000000002,0.5678,1359,5,0.0,0,1
0.62795,0.609,0.7062999999999999,0.605,0.8853,1360,9,0.0,0,1
0.5764499999999999,0.5603,0.7474999999999999,0.6797,0.5532,1361,0,0.0,0,1
0.5764499999999999,0.5603,0.7474999999999999,0.6797,0.5532,1362,0,0.0,0,1
0.4934,0.5137,0.4455,0.4557,0.8603,1363,12,0.203,0,1
0.4834,0.5056,0.4376,0.4265,0.9144,1364,9,0.1866,0,1
0.612675,0.40365,0.6617500000000001,0.7595999999999999,0.8707,1365,9,0.0,0,1
0.5375,0.4785,0.4443,0.4344,0.8798,1366,0,0.193,0,1
0.5099,0.503,0.4611,0.4314,0.8813,1367,0,0.1989,0,1
0.5414,0.5082,0.4524,0.4436,0.9028,1368,0,0.2007,0,1
0.4668,0.5875,0.3892,0.3867,0.7129,1369,5,0.1505,0,1
0.4603,0.478,0.2648,0.4329,0.9187,1370,8,0.1146,0,1
0.48725,0.387975,0.9358000000000001,0.75015,0.9221,1371,9,0.0,0,1
0.410475,0.5003,0.42384999999999995,0.38830000000000003,0.9269,1372,8,0.0,0,1
0.5264,0.4975,0.1657,0.397,0.9246,1373,8,0.0658,0,1
0.5121,0.5124,0.1709,0.3863,0.92,1374,8,0.066,0,1
0.505,0.5271,0.1648,0.3924,0.9207,1375,8,0.0647,0,1
0.5079750000000001,0.6048,0.39834999999999987,0.419,0.9074,1376,8,0.0,0,1
0.4838,0.4897,0.1606,0.3942,0.9221,1377,8,0.0633,0,1
0.4975,0.38525,0.39,0.42849999999999994,0.9052,1378,8,0.0,0,1
0.53575,0.7038,0.4525,0.5677000000000001,0.9084,1379,8,0.0,0,1
0.4975,0.39822499999999994,0.39449999999999996,0.42624999999999996,0.8999,1380,8,0.0,0,1
0.48607500000000003,0.407825,0.39504999999999996,0.42824999999999996,0.9088,1381,8,0.0,0,1
0.5359,0.4754,0.4049,0.2473,0.8784,1382,9,0.1002,0,1
0.4986999999999999,0.617425,0.40359999999999996,0.42775,0.915,1383,8,0.0,0,1
0.4662,0.5089,0.1863,0.4015,0.9406,1384,8,0.0748,0,1
0.6492,0.515,0.4386999999999999,0.39010000000000006,0.9052,1385,8,0.0,0,1
0.4694,0.5136,0.1823,0.3934,0.9121,1386,8,0.0717,0,1
0.4992,0.4847,0.184,0.4016,0.9113,1387,8,0.0739,0,1
0.5132,0.5079,0.1912,0.4006,0.9208,1388,8,0.0766,0,1
0.5309,0.529,0.1939,0.3929,0.9111,1389,8,0.0762,0,1
0.5143249999999999,0.6137250000000001,0.39655000000000007,0.42394999999999994,0.9128,1390,8,0.0,0,1
0.4396,0.512,0.3999,0.2461,0.9062,1391,9,0.0984,0,1
0.4527,0.5107,0.2931,0.4076,0.9025,1392,0,0.1195,0,1
0.4657,0.5138,0.3923,0.1748,0.889,1393,8,0.0686,0,1
0.5021,0.361525,0.38959999999999995,0.44005,0.9095,1394,8,0.0,0,1
0.50745,0.38087499999999996,0.40370000000000006,0.44065,0.9056,1395,8,0.0,0,1
0.5177,0.4044,0.40019999999999994,0.4837,0.886,1396,9,0.0,0,1
0.491575,0.403,0.40415,0.43179999999999996,0.9098,1397,8,0.0,0,1
0.4839,0.5307,0.395,0.2378,0.8793,1398,9,0.0939,0,1
0.5103,0.615175,0.39570000000000005,0.43735,0.905,1399,8,0.0,0,1
0.46387500000000004,0.48207500000000003,0.83965,0.48465,0.9314,1400,9,0.0,0,1
0.397925,0.4746,0.47005,0.38409999999999994,0.8721,1401,9,0.0,0,1
0.257975,0.592475,0.46424999999999994,0.38794999999999996,0.936,1402,9,0.0,0,1
0.5275000000000001,0.39649999999999996,0.45620000000000005,0.3798999999999999,0.914,1403,9,0.0,0,1
0.73035,0.471275,0.4497,0.38925000000000004,0.9061,1404,9,0.0,0,1
0.27280000000000004,0.541925,0.462,0.39054999999999995,0.919,1405,9,0.0,0,1
0.62705,0.514825,0.47320000000000007,0.42035,0.8677,1406,0,0.0,0,1
0.7171000000000001,0.483,0.4574999999999999,0.3859000000000001,0.8992,1407,9,0.0,0,1
0.64355,0.63085,0.6835,0.5716999999999999,0.9108,1408,9,0.0,0,1
0.46599999999999997,0.50715,0.45890000000000003,0.3859000000000001,0.9241,1409,9,0.0,0,1
0.5886499999999999,0.46530000000000005,0.48719999999999997,0.40950000000000003,0.8839,1410,0,0.0,0,1
0.5137750000000001,0.555525,0.46345000000000003,0.37615,0.8832,1411,9,0.0,0,1
0.5374,0.4636,0.3226,0.5802,0.8822,1412,0,0.1872,0,1
0.4924,0.4891,0.4329,0.2462,0.9081,1413,9,0.1066,0,1
0.41585000000000005,0.47820000000000007,0.47180000000000005,0.4231000000000001,0.8567,1414,11,0.0,0,1
0.665025,0.534775,0.4578499999999999,0.38725,0.932,1415,9,0.0,0,1
0.7016,0.4483,0.4026,0.397,0.7705,1416,8,0.1598,0,1
0.5373,0.5491,0.3913,0.1754,0.8283,1417,8,0.0686,0,1
0.559,0.4718,0.3989,0.2546,0.8995,1418,9,0.1016,0,1
0.5052,0.5799,0.39,0.2495,0.9132,1419,9,0.0973,0,1
0.5071,0.5104,0.3979,0.1822,0.8909,1420,8,0.0725,0,1
0.513625,0.5008250000000001,0.48465,0.48135,0.8425,1421,0,0.0,0,1
0.5691,0.5629,0.4015,0.2528,0.8946,1422,9,0.1015,0,1
0.5555,0.4505,0.3923,0.2518,0.9125,1423,9,0.0988,0,1
0.5276,0.5269,0.2466,0.3857,0.8536,1424,9,0.0951,0,1
0.4582,0.5081,0.2478,0.3909,0.9345,1425,9,0.0969,0,1
0.5215,0.4524,0.2413,0.3895,0.9163,1426,9,0.094,0,1
0.4295,0.4818,0.2405,0.3832,0.8669,1427,9,0.0922,0,1
0.4521,0.4685,0.2404,0.3816,0.9095,1428,9,0.0917,0,1
0.5056,0.4427,0.232,0.384,0.9327,1429,9,0.0891,0,1
0.5574,0.519,0.2512,0.4012,0.9004,1430,9,0.1008,0,1
0.4931,0.5282,0.2457,0.391,0.9086,1431,9,0.0961,0,1
0.5369,0.481,0.2502,0.4005,0.9283,1432,9,0.1002,0,1
0.4531,0.491,0.1868,0.3789,0.8942,1433,8,0.0708,0,1
0.5335,0.4855,0.4169,0.4242,0.86,1434,9,0.1769,0,1
0.495,0.6505000000000001,0.5664,0.7239,0.8688,1435,9,0.0,0,1
0.4902,0.4805,0.4186,0.4206,0.8451,1436,9,0.1761,0,1
0.516,0.480875,0.45619999999999994,0.45315000000000005,0.8284,1437,0,0.0,0,1
0.5186,0.4613,0.45469999999999994,0.45410000000000006,0.8269,1438,0,0.0,0,1
0.4959,0.5102,0.4206,0.4169,0.8706,1439,9,0.1754,0,1
0.5325,0.528775,0.36410000000000003,0.22335000000000005,0.8671,1440,0,0.0,0,1
0.5036,0.5042,0.2981,0.2164,0.9123,1441,9,0.0645,0,1
0.4751,0.4977,0.2065,0.2907,0.8769,1442,9,0.06,0,1
0.4715,0.351625,0.3903,0.43755,0.9294,1443,8,0.0,0,1
0.529525,0.56465,0.39435,0.43389999999999995,0.9171,1444,8,0.0,0,1
0.52965,0.595525,0.4189,0.45825,0.8887,1445,7,0.0,0,1
0.49945,0.323275,0.38960000000000006,0.43005,0.9257,1446,8,0.0,0,1
0.5322,0.5528500000000001,0.395,0.4381,0.9143,1447,8,0.0,0,1
0.7469,0.5336,0.2965,0.2788,0.6075,1448,5,0.0827,0,1
0.5015,0.5009,0.3109,0.2358,0.8891,1449,8,0.0733,0,1
0.482,0.4869,0.305,0.2292,0.9118,1450,8,0.0699,0,1
0.4696,0.4948,0.3219,0.2614,0.8899,1451,9,0.0841,0,1
0.496925,0.33592500000000003,0.51195,0.57795,0.913,1452,8,0.0,0,1
0.526,0.501,0.1744,0.381,0.9127,1453,8,0.0665,0,1
0.525,0.5011,0.1643,0.3832,0.9186,1454,8,0.063,0,1
0.363275,0.509575,0.41545000000000004,0.39025,0.926,1455,8,0.0,0,1
0.5073,0.4664,0.1669,0.3859,0.9176,1456,8,0.0644,0,1
0.4347,0.4514,0.1675,0.3853,0.9225,1457,8,0.0645,0,1
0.6488,0.5302,0.42029999999999995,0.389,0.8766,1458,8,0.0,0,1
0.4609,0.4932,0.1623,0.3826,0.9185,1459,8,0.0621,0,1
0.5275,0.5185,0.17,0.3923,0.8983,1460,8,0.0667,0,1
0.5325,0.5104,0.1911,0.397,0.9177,1461,8,0.0759,0,1
0.4974,0.5297,0.1655,0.3883,0.9226,1462,8,0.0643,0,1
0.647975,0.53,0.50155,0.40030000000000004,0.9227,1463,9,0.0,0,1
0.38017499999999993,0.48105000000000003,0.4327499999999999,0.38380000000000003,0.8948,1464,8,0.0,0,1
0.6205,0.488525,0.42899999999999994,0.38715000000000005,0.9214,1465,8,0.0,0,1
0.5208,0.5099,0.1902,0.3937,0.9097,1466,8,0.0749,0,1
0.5205,0.5146,0.1927,0.3921,0.8857,1467,8,0.0756,0,1
0.4821,0.532,0.1941,0.4001,0.9136,1468,8,0.0776,0,1
0.4982,0.4988,0.2249,0.4358,0.9241,1469,8,0.098,0,1
0.4922,0.4804,0.2734,0.281,0.8292,1470,8,0.0768,0,1
0.4994,0.5255,0.1671,0.3883,0.9262,1471,8,0.0649,0,1
0.49005000000000004,0.5033,0.7325,0.44799999999999995,0.9124,1473,7,0.0,0,1
0.4803,0.5033,0.1687,0.3905,0.923,1474,8,0.0659,0,1
0.4836,0.5044,0.1717,0.3955,0.9229,1475,8,0.0679,0,1
0.5493750000000001,0.5114,0.42275,0.39070000000000005,0.9126,1476,8,0.0,0,1
0.5085,0.5032,0.1662,0.3883,0.9136,1477,8,0.0645,0,1
0.298225,0.517575,0.42305000000000004,0.39464999999999995,0.9001,1478,8,0.0,0,1
0.5086,0.5073,0.1694,0.3873,0.9173,1479,8,0.0656,0,1
0.5435,0.5437,0.1698,0.3892,0.9182,1480,8,0.0661,0,1
0.492,0.5144,0.2032,0.392,0.9033,1481,8,0.0796,0,1
0.4886,0.4706,0.1714,0.3925,0.9245,1482,8,0.0673,0,1
0.568,0.5013,0.2574,0.4079,0.9082,1483,9,0.105,0,1
0.5479,0.4641,0.1602,0.3895,0.9224,1484,8,0.0624,0,1
0.4686,0.5221,0.2472,0.4501,0.8377,1485,12,0.1112,0,1
0.46505,0.39777499999999993,0.8488000000000001,0.6416499999999999,0.9255,1486,9,0.0,0,1
0.4751,0.5119,0.3657,0.2909,0.611,1487,12,0.1064,0,1
0.5086,0.528725,0.3893,0.2800499999999999,0.5824,1488,0,0.0,0,1
0.4523,0.463,0.2402,0.3808,0.9185,1489,9,0.0915,0,1
0.5645,0.5108,0.2519,0.3954,0.93,1490,9,0.0996,0,1
0.558,0.5179,0.4019,0.2544,0.8999,1491,9,0.1023,0,1
0.5645,0.4783,0.4044,0.2515,0.8383,1492,9,0.1017,0,1
0.5695,0.4867,0.4051,0.2634,0.9002,1493,9,0.1067,0,1
0.30294999999999994,0.354675,0.5668,0.66495,0.9042,1494,8,0.0,0,1
0.4506,0.5032,0.2535,0.3974,0.9123,1495,9,0.1007,0,1
0.5499,0.5235,0.39,0.2495,0.9102,1496,9,0.0973,0,1
0.4995,0.5007,0.2562,0.3949,0.9118,1497,9,0.1012,0,1
0.5079,0.5097,0.4072,0.2517,0.9068,1498,9,0.1025,0,1
0.5548,0.5497,0.2495,0.3964,0.9061,1499,9,0.0989,0,1
0.5646,0.5524,0.4013,0.2523,0.9086,1500,9,0.1013,0,1
0.4996,0.4427,0.3912,0.2462,0.9095,1501,9,0.0963,0,1
0.4571,0.5787,0.3884,0.2442,0.9139,1502,9,0.0949,0,1
0.5648,0.4659,0.4006,0.2557,0.9075,1503,9,0.1024,0,1
0.6665,0.52515,0.5590999999999999,0.5296000000000001,0.9046,1504,9,0.0,0,1
0.5525,0.5652,0.3919,0.2529,0.9128,1505,9,0.0991,0,1
0.5018,0.4801,0.1701,0.3898,0.9107,1506,8,0.0663,0,1
0.5142,0.514,0.1781,0.3984,0.9346,1507,8,0.0709,0,1
0.4263,0.4002,0.1713,0.3968,0.9186,1508,8,0.068,0,1
0.5469,0.5149,0.167,0.3862,0.9203,1509,8,0.0645,0,1
0.43,0.5113,0.1717,0.3897,0.9207,1510,8,0.0669,0,1
0.4847,0.5373,0.1734,0.396,0.9178,1511,8,0.0687,0,1
0.4734,0.4872,0.1662,0.388,0.9102,1512,8,0.0645,0,1
0.5577,0.5196,0.2441,0.3916,0.9178,1513,9,0.0956,0,1
0.4847,0.4729,0.2333,0.3888,0.9111,1514,9,0.0907,0,1
0.5148,0.504,0.167,0.3907,0.9211,1515,8,0.0652,0,1
0.4707,0.509,0.1722,0.3926,0.9235,1516,8,0.0676,0,1
0.339725,0.518825,0.41935,0.39605,0.9158,1517,8,0.0,0,1
0.4589,0.4821,0.1685,0.3873,0.9306,1518,8,0.0652,0,1
0.6936,0.6078,0.5665,0.6697,0.9072,1519,8,0.0,0,1
0.5018,0.4891,0.1764,0.3966,0.9163,1520,8,0.0699,0,1
0.4598,0.4973,0.1808,0.3959,0.9049,1521,8,0.0716,0,1
0.6954750000000001,0.4631,0.5639500000000001,0.39069999999999994,0.9073,1522,8,0.0,0,1
0.30605000000000004,0.347825,0.5705,0.64915,0.9078,1523,8,0.0,0,1
0.4918,0.4961,0.1731,0.3887,0.9103,1524,8,0.0673,0,1
0.5106,0.4796,0.1707,0.3882,0.9156,1525,8,0.0663,0,1
0.4519,0.492,0.2394,0.386,0.9131,1526,9,0.0924,0,1
0.4306,0.4349,0.1716,0.3944,0.9001,1527,8,0.0677,0,1
0.4795,0.4203,0.1724,0.3892,0.9175,1528,8,0.0671,0,1
0.425,0.4322,0.1697,0.39,0.9033,1529,8,0.0662,0,1
0.421075,0.4989,0.42334999999999995,0.3945000000000001,0.9279,1530,8,0.0,0,1
0.5669,0.5133,0.2478,0.3916,0.9129,1531,9,0.097,0,1
0.3748,0.4675,0.3774,0.4552,0.8202,1532,0,0.1718,0,1
0.4943,0.5093,0.188,0.3988,0.9066,1533,8,0.075,0,1
0.399,0.47454999999999997,0.44619999999999993,0.3902,0.8863,1534,9,0.0,0,1
0.2722,0.5999,0.4534,0.3849,0.9178,1535,9,0.0,0,1
0.2612,0.53635,0.48019999999999996,0.39530000000000004,0.9171,1536,9,0.0,0,1
0.2721,0.532375,0.4571,0.3882499999999999,0.9222,1537,9,0.0,0,1
0.26142499999999996,0.5567500000000001,0.45585,0.3771000000000001,0.9286,1538,9,0.0,0,1
0.5025,0.5024,0.2413,0.4702,0.8084,1539,12,0.1134,0,1
0.4721,0.4489,0.4,0.4312,0.9208,1540,8,0.1725,0,1
0.5801000000000001,0.46909999999999996,0.4082,0.36959999999999993,0.9048,1541,8,0.0,0,1
0.5421,0.5257,0.3306,0.2414,0.8954,1542,9,0.0798,0,1
0.548575,0.39415,0.50875,0.665,0.8894,1543,9,0.0,0,1
0.4733,0.5431,0.433,0.4221,0.8829,1544,9,0.1828,0,1
0.5015,0.5162,0.46310000000000007,0.46669999999999995,0.5638,1545,12,0.0,0,1
0.716275,0.470475,0.46635,0.38775000000000004,0.9209,1546,9,0.0,0,1
0.5,0.5178,0.1898,0.3881,0.883,1547,8,0.0737,0,1
0.4997,0.499,0.1614,0.3877,0.9218,1548,8,0.0626,0,1
0.5259,0.4947,0.1657,0.3798,0.9307,1549,8,0.0629,0,1
0.531,0.4977,0.1659,0.3893,0.9255,1550,8,0.0646,0,1
0.5229,0.4587,0.1731,0.3927,0.9269,1551,8,0.068,0,1
0.5198,0.5124,0.1663,0.4013,0.9207,1552,8,0.0667,0,1
0.5293,0.4937,0.1689,0.3917,0.9264,1553,8,0.0662,0,1
0.4568,0.5474,0.1679,0.383,0.9242,1554,8,0.0643,0,1
0.4948,0.5589,0.1663,0.3843,0.9275,1555,8,0.0639,0,1
0.4999,0.5198,0.163,0.3836,0.93,1556,8,0.0625,0,1
0.4915,0.5708,0.1645,0.388,0.9292,1557,8,0.0638,0,1
0.492,0.5621,0.1659,0.3806,0.9301,1558,8,0.0631,0,1
0.5095,0.386825,0.41240000000000004,0.46825000000000006,0.9056,1559,9,0.0,0,1
0.4706,0.5282,0.1656,0.3936,0.8981,1560,8,0.0652,0,1
0.259775,0.54215,0.46835,0.38009999999999994,0.9432,1561,9,0.0,0,1
0.7198500000000001,0.50765,0.46830000000000005,0.38310000000000005,0.9154,1562,9,0.0,0,1
0.71885,0.5113749999999999,0.4718,0.3943500000000001,0.9233,1563,9,0.0,0,1
0.4546,0.6555,0.278,0.588,0.846,1564,0,0.1634,0,1
0.36505,0.446125,0.4556,0.41165000000000007,0.7049,1565,7,0.0,0,1
0.504,0.5646,0.2471,0.4743,0.8736,1566,12,0.1172,0,1
0.514175,0.537725,0.45994999999999997,0.38514999999999994,0.8676,1567,9,0.0,0,1
0.5084,0.642225,0.4630999999999999,0.3771500000000001,0.8889,1568,9,0.0,0,1
0.388225,0.343225,0.72795,0.6332500000000001,0.8973,1569,9,0.0,0,1
0.64655,0.4389,0.4314000000000001,0.39849999999999997,0.9169,1570,8,0.0,0,1
0.3878,0.5217499999999999,0.4746,0.42669999999999997,0.9202,1571,0,0.0,0,1
0.5717000000000001,0.5023,0.47820000000000007,0.41680000000000006,0.9206,1572,0,0.0,0,1
0.5461,0.46120000000000005,0.34299999999999997,0.30450000000000005,0.5679,1573,5,0.0,0,1
0.6189,0.3615,0.1892,0.1624,0.7647,1574,5,0.0307,0,1
0.5618,0.496,0.3398,0.5801,0.8664,1575,0,0.1971,0,1
